-0.03,51.88
0,51.87
-0.01,51.87
-0.01,51.83
0,51.81
0,51.84
-0.01,51.77
0,51.75
0,51.78
0,51.72
0,51.71
0,51.69
0.01,51.7
0,51.66
0,51.65
0,51.66
0,51.62
-0.01,51.6
0,51.6
0,51.59
-0.01,51.55
0.01,51.6
0.01,51.58
0,51.54
0,51.53
0,51.51
0,51.51
0,51.5
0,51.48
0,51.52
-0.01,51.48
0.01,51.51
-0.01,51.47
0,51.45
0.01,51.47
-0.01,51.45
0,51.44
0.01,51.45
0,51.43
0,51.41
0,51.41
-0.01,51.37
0.01,51.42
-0.01,51.37
0.01,51.42
0,51.37
0,51.37
-0.01,51.37
-0.01,51.37
-0.01,51.35
-0.01,51.35
-0.03,51.33
-0.01,51.35
-0.01,51.34
0,51.36
0,51.32
-0.01,51.32
-0.01,51.31
-0.01,51.31
-0.01,51.31
0,51.33
-0.01,51.29
-0.01,51.31
-0.01,51.29
0,51.29
0,51.29
0,51.28
0.01,51.3
-0.03,51.25
0,51.28
0.01,51.3
0,51.26
0,51.26
0,51.26
0,51.25
-0.01,51.25
0,51.27
0,51.25
0,51.25
0,51.23
-0.01,51.23
0.01,51.26
0,51.25
-0.01,51.22
0,51.26
0.01,51.26
0.01,51.24
-0.01,51.21
0,51.22
-0.01,51.22
0,51.2
0,51.22
-0.01,51.2
0,51.2
0.01,51.23
0,51.2
0,51.2
-0.01,51.16
0.01,51.23
-0.01,51.19
0,51.2
0,51.19
-0.01,51.19
0,51.19
-0.01,51.19
-0.01,51.16
-0.01,51.19
0,51.17
0,51.17
-0.01,51.17
0,51.2
0.01,51.2
0,51.17
-0.01,51.19
0,51.17
0,51.17
0,51.17
0,51.17
0,51.16
-0.01,51.15
0,51.16
0,51.16
0,51.16
-0.01,51.13
0.01,51.17
-0.01,51.16
0,51.16
0.01,51.17
-0.01,51.16
0,51.16
-0.01,51.16
-0.01,51.14
0,51.16
-0.03,51.12
0,51.14
-0.01,51.14
-0.01,51.14
-0.01,51.13
-0.01,51.14
-0.01,51.16
0,51.13
-0.01,51.13
0,51.13
-0.01,51.1
-0.01,51.14
0.01,51.15
0,51.14
0,51.13
0,51.13
-0.01,51.13
-0.01,51.13
0,51.13
-0.01,51.13
0,51.11
0,51.13
0,51.13
0,51.11
0,51.13
-0.01,51.13
0,51.11
0,51.13
0,51.11
-0.03,51.1
-0.01,51.13
0,51.13
-0.01,51.09
-0.01,51.09
0,51.14
0,51.11
0,51.11
0,51.11
-0.01,51.11
0,51.11
0,51.11
0,51.11
0.01,51.14
0,51.11
-0.01,51.11
0,51.11
0,51.11
0.01,51.14
-0.01,51.11
-0.01,51.11
-0.01,51.11
0,51.1
-0.01,51.11
0,51.1
0,51.11
-0.01,51.11
0.01,51.12
0,51.14
-0.03,51.09
0,51.14
-0.01,51.11
-0.01,51.11
0,51.11
-0.01,51.11
0,51.13
0,51.1
-0.01,51.11
-0.01,51.11
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.1
0,51.11
0.01,51.14
0,51.14
-0.01,51.1
0,51.11
0,51.11
-0.01,51.11
0,51.1
0,51.1
0,51.12
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.12
-0.01,51.1
0,51.1
-0.01,51.06
-0.03,51.06
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.1
0,51.1
-0.01,51.1
0,51.12
-0.01,51.1
-0.03,51.07
0,51.1
0,51.1
-0.01,51.1
0,51.12
0,51.1
0,51.1
0,51.1
-0.03,51.07
0,51.12
-0.01,51.1
0,51.1
0,51.1
0.01,51.12
0,51.1
-0.01,51.1
-0.01,51.1
0.01,51.12
0.01,51.11
0,51.1
0,51.12
-0.01,51.1
-0.01,51.1
0,51.1
-0.01,51.1
0,51.08
-0.01,51.07
0.01,51.12
0,51.11
-0.01,51.1
-0.03,51.07
0,51.08
-0.01,51.08
0.01,51.11
-0.01,51.1
0,51.1
-0.03,51.07
-0.03,51.06
0,51.08
0,51.11
0,51.1
-0.01,51.08
-0.01,51.1
0,51.1
-0.01,51.07
0.01,51.11
0.01,51.11
0,51.08
0,51.11
0,51.1
0,51.1
0,51.08
0,51.08
0,51.1
0,51.08
0,51.08
-0.01,51.07
0,51.1
0,51.08
0.01,51.11
0,51.1
0,51.08
0,51.08
0,51.12
-0.01,51.08
-0.01,51.1
-0.03,51.06
-0.01,51.1
0,51.08
0.01,51.12
0,51.1
-0.01,51.06
0,51.08
0.01,51.11
0,51.1
0,51.08
0,51.08
0,51.08
0,51.1
-0.01,51.06
0,51.08
0.01,51.12
0,51.08
0,51.08
0.01,51.11
-0.03,51.06
0,51.08
0,51.12
-0.01,51.06
0,51.08
0,51.08
0,51.08
0,51.1
0,51.08
0,51.08
0,51.1
0,51.08
0,51.08
-0.01,51.06
0,51.1
0,51.1
0,51.08
0.01,51.12
0.01,51.12
-0.01,51.06
0,51.08
0,51.08
0,51.08
0,51.08
0,51.08
-0.01,51.07
0,51.08
0,51.08
0.01,51.11
0,51.1
0.01,51.11
0,51.1
-0.01,51.08
0,51.08
0,51.08
0,51.08
0,51.08
0,51.1
0,51.08
0,51.1
0,51.1
0,51.08
-0.01,51.08
0,51.1
0.01,51.12
0,51.1
0,51.08
-0.01,51.07
-0.01,51.08
0.01,51.12
0.01,51.12
0.01,51.11
0,51.08
0,51.08
0,51.08
0.01,51.11
0,51.08
0,51.1
0.01,51.11
0,51.08
0,51.08
0,51.08
0,51.08
-0.01,51.08
0,51.08
0,51.08
0,51.08
0,51.1
0,51.1
0,51.08
-0.03,51.07
0,51.1
0,51.08
0,51.1
0,51.1
0,51.1
0,51.08
-0.01,51.08
-0.01,51.08
-0.01,51.1
-0.01,51.08
-0.01,51.1
0,51.08
0,51.08
0.01,51.12
0,51.08
-0.01,51.1
0,51.1
0,51.08
0,51.1
-0.01,51.06
-0.01,51.07
0,51.08
0.01,51.12
0,51.1
0,51.08
0,51.1
-0.01,51.07
-0.01,51.1
0,51.08
-0.01,51.08
-0.01,51.07
0,51.08
0.01,51.12
0,51.1
0,51.1
0,51.08
-0.01,51.08
-0.01,51.1
-0.01,51.1
-0.01,51.08
0,51.08
0,51.1
-0.01,51.06
0,51.08
0,51.1
0,51.1
-0.01,51.1
0,51.1
0,51.1
0,51.08
0,51.11
0,51.1
0,51.08
-0.01,51.1
0,51.08
0,51.1
0,51.1
-0.01,51.1
0,51.1
0,51.08
0,51.08
-0.01,51.07
0,51.08
0,51.08
0.01,51.12
0,51.12
-0.01,51.07
0.01,51.12
-0.01,51.06
-0.01,51.1
0,51.1
-0.01,51.1
0,51.1
0.01,51.12
-0.01,51.07
-0.01,51.1
-0.01,51.08
0,51.1
-0.01,51.08
-0.01,51.08
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.1
-0.01,51.1
0,51.1
-0.01,51.1
-0.01,51.08
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.1
0,51.11
-0.01,51.08
-0.01,51.11
-0.01,51.1
0,51.12
-0.01,51.1
-0.01,51.1
0,51.08
-0.01,51.1
0.01,51.11
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.07
-0.01,51.1
-0.01,51.08
-0.03,51.07
-0.03,51.07
-0.03,51.06
-0.01,51.08
-0.03,51.07
0,51.08
-0.01,51.08
-0.01,51.08
-0.01,51.1
-0.01,51.11
-0.01,51.08
-0.01,51.08
0,51.1
-0.01,51.1
-0.01,51.07
0,51.08
0,51.08
0,51.1
-0.01,51.1
-0.01,51.1
0,51.1
-0.01,51.07
0,51.1
-0.01,51.1
0,51.1
0,51.12
-0.01,51.1
0.01,51.12
-0.01,51.1
0,51.1
-0.03,51.07
-0.01,51.1
0,51.1
-0.03,51.09
-0.01,51.1
0.01,51.12
-0.01,51.1
-0.01,51.11
-0.03,51.07
0,51.1
0,51.1
0,51.1
0,51.1
-0.01,51.1
-0.01,51.08
0,51.1
-0.01,51.1
0,51.1
0,51.1
0,51.1
0,51.1
-0.01,51.07
0,51.1
0,51.14
-0.01,51.1
-0.01,51.06
0.01,51.14
0,51.1
-0.01,51.1
-0.01,51.1
0,51.1
0,51.1
0,51.1
0,51.1
0,51.1
-0.01,51.07
0,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.08
0,51.12
-0.01,51.1
0,51.1
-0.01,51.1
0,51.12
0,51.12
-0.01,51.1
-0.01,51.1
0,51.12
-0.01,51.1
-0.01,51.07
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.12
-0.01,51.1
-0.01,51.1
0,51.12
0,51.14
-0.01,51.1
-0.01,51.1
-0.03,51.09
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.14
0,51.12
0,51.12
-0.03,51.07
-0.03,51.09
-0.01,51.1
-0.01,51.11
-0.01,51.1
-0.01,51.1
-0.01,51.11
-0.01,51.1
-0.01,51.1
-0.01,51.1
0,51.12
-0.01,51.1
-0.01,51.1
0,51.12
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.11
-0.01,51.1
-0.01,51.11
-0.01,51.11
-0.01,51.09
0,51.13
-0.01,51.1
0,51.14
0.01,51.15
0,51.11
0,51.14
-0.01,51.11
-0.01,51.11
-0.01,51.11
0,51.1
0,51.11
-0.01,51.1
0,51.1
-0.01,51.11
-0.01,51.11
-0.01,51.1
-0.01,51.11
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.1
-0.01,51.09
-0.01,51.1
-0.01,51.11
0.01,51.12
-0.01,51.11
-0.01,51.1
-0.01,51.11
-0.01,51.11
0,51.11
-0.01,51.09
-0.01,51.1
0.03,51.15
0,51.1
0,51.11
0,51.1
0,51.1
-0.01,51.09
0,51.11
0,51.1
0,51.11
-0.01,51.1
-0.01,51.11
-0.01,51.1
0,51.1
-0.01,51.11
-0.01,51.09
0,51.11
-0.01,51.11
-0.01,51.1
-0.01,51.1
0,51.1
0,51.1
0.01,51.15
0.01,51.14
-0.01,51.11
0,51.1
0.01,51.12
0,51.11
0,51.11
-0.03,51.07
0,51.1
0,51.11
0,51.11
0,51.1
0,51.14
0,51.1
0,51.1
0.01,51.14
0,51.11
-0.01,51.11
-0.01,51.11
0,51.14
0,51.1
0.01,51.14
0,51.1
0.01,51.14
0,51.1
-0.01,51.11
0,51.11
-0.01,51.11
0,51.11
0,51.11
0,51.11
-0.01,51.1
-0.01,51.11
-0.01,51.1
-0.01,51.1
0,51.11
-0.01,51.11
0.01,51.14
0,51.1
0,51.11
0,51.11
0,51.11
-0.01,51.11
0,51.1
-0.01,51.1
0.01,51.14
0,51.11
-0.01,51.11
0,51.1
0,51.11
0,51.1
0,51.11
0,51.11
0,51.11
0,51.14
0,51.1
0,51.11
0,51.11
0,51.11
0,51.14
-0.01,51.1
-0.01,51.11
-0.01,51.11
-0.01,51.11
0,51.11
0,51.11
0,51.11
0.01,51.14
0,51.11
0,51.11
-0.01,51.1
0,51.11
-0.01,51.11
-0.01,51.1
0.01,51.14
0,51.1
0,51.14
0,51.11
0,51.11
0,51.14
-0.01,51.11
0.01,51.14
-0.01,51.11
-0.03,51.09
0,51.1
-0.03,51.09
-0.01,51.11
0,51.11
0,51.11
0,51.11
0,51.11
0.01,51.14
0,51.11
0.01,51.14
0,51.11
0,51.13
-0.01,51.09
0,51.11
0,51.11
0.01,51.14
0,51.11
0,51.13
0.01,51.14
-0.01,51.09
0,51.1
0.01,51.14
0,51.11
0,51.11
0,51.11
0,51.11
0,51.11
0,51.11
0,51.11
0,51.11
-0.01,51.11
0,51.11
-0.01,51.11
0,51.11
-0.01,51.11
0,51.11
0,51.11
0,51.11
0,51.11
0,51.14
0.01,51.14
0.01,51.14
0.01,51.15
0,51.11
0,51.11
0,51.11
0,51.11
0,51.11
-0.01,51.09
0,51.11
0,51.11
0.01,51.15
0,51.11
0,51.11
0,51.11
0.01,51.15
0,51.11
-0.01,51.09
0,51.11
0,51.11
0,51.11
0,51.11
0,51.13
0,51.11
0.01,51.14
0,51.11
0.01,51.14
0.01,51.15
0.01,51.15
0.01,51.15
0,51.11
-0.01,51.13
0,51.11
0,51.15
0,51.11
0,51.11
0.01,51.15
0,51.11
-0.01,51.13
-0.01,51.11
0.01,51.15
0,51.15
-0.01,51.11
0.01,51.15
0.01,51.15
0.01,51.15
-0.01,51.09
0,51.13
0,51.11
0,51.13
0,51.11
0.01,51.15
0,51.11
0,51.11
0,51.11
0,51.13
-0.01,51.11
0.01,51.14
0,51.11
-0.01,51.13
0,51.13
0,51.11
0,51.11
-0.01,51.11
0,51.11
0.01,51.14
-0.01,51.09
-0.01,51.13
0.01,51.15
0,51.11
0.01,51.14
0,51.11
0,51.11
-0.01,51.11
-0.01,51.11
0,51.13
0,51.11
-0.01,51.11
0,51.13
-0.01,51.11
0,51.15
0.01,51.14
-0.01,51.11
0,51.11
-0.01,51.11
0,51.13
-0.01,51.11
-6.05,49.81
-6.05,49.56
-6.04,49.37
-6.05,49.2
-6.03,49.12
-6.04,49.03
-6.04,48.94
-6.04,48.88
-6.04,48.85
-6.04,48.83
-6.05,48.79
-6.04,48.8
-6.04,48.77
-6.04,48.73
-6.04,48.74
-6.04,48.74
-6.04,48.72
-6.04,48.72
-6.05,48.71
-6.04,48.72
-6.05,48.71
-6.05,48.68
-6.04,48.72
-6.03,48.75
-6.04,48.72
-6.04,48.71
-6.03,48.73
-6.04,48.72
-6.04,48.71
-6.04,48.72
-6.04,48.71
-6.04,48.71
-6.04,48.72
-6.04,48.71
-6.04,48.71
-6.04,48.72
-6.04,48.72
-6.02,48.71
-6.04,48.72
-6.04,48.72
-6.02,48.72
-6.03,48.76
-6.04,48.71
-6.02,48.72
-6.02,48.72
-6.03,48.75
-6.02,48.72
-6.02,48.72
-6.02,48.72
-6.02,48.72
-6.02,48.72
-6.04,48.7
-6.04,48.72
-6.04,48.74
-6.04,48.7
-6.04,48.74
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.01,48.75
-6.02,48.72
-6.02,48.72
-6.04,48.72
-6.03,48.75
-6.02,48.72
-6.03,48.75
-6.01,48.75
-6.01,48.75
-6.05,48.7
-6.04,48.72
-6.04,48.72
-6.05,48.7
-6.03,48.75
-6.04,48.74
-6.04,48.74
-6.04,48.74
-6.04,48.74
-6.04,48.74
-6.02,48.72
-6.04,48.72
-6.04,48.72
-6.02,48.74
-6.02,48.72
-6.02,48.72
-6.03,48.75
-6.04,48.72
-6.03,48.75
-6.04,48.71
-6.03,48.75
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.02,48.72
-6.02,48.72
-6.04,48.74
-6.02,48.74
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.01,48.75
-6.02,48.72
-6.02,48.72
-6.03,48.75
-6.04,48.72
-6.04,48.72
-6.05,48.68
-6.05,48.7
-6.04,48.71
-6.04,48.72
-6.04,48.72
-6.03,48.75
-6.04,48.72
-6.04,48.71
-6.04,48.72
-6.02,48.72
-6.02,48.72
-6.04,48.71
-6.04,48.72
-6.03,48.75
-6.03,48.75
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.05,48.68
-6.04,48.71
-6.02,48.72
-6.04,48.72
-6.03,48.75
-6.02,48.72
-6.04,48.72
-6.04,48.72
-6.04,48.72
-6.04,48.71
-6.04,48.72
-6.02,48.72
-6.04,48.72
-6.04,48.71
-6.04,48.71
-6.02,48.71
-6.03,48.73
-6.04,48.71
-6.02,48.71
-6.05,48.68
-6.02,48.71
-6.02,48.69
-6.04,48.71
-6.02,48.71
-6.04,48.71
-6.04,48.71
-6.04,48.71
-6.04,48.71
-6.02,48.71
-6.04,48.71
-6.04,48.68
-6.02,48.69
-6.04,48.69
-6.04,48.69
-6.04,48.71
-6.03,48.72
-6.02,48.69
-6.04,48.69
-6.04,48.71
-6.03,48.72
-6.04,48.69
-6.04,48.69
-6.02,48.69
-6.02,48.71
-6.02,48.69
-6.02,48.69
-6.02,48.69
-6.04,48.69
-6.04,48.69
-6.02,48.69
-6.04,48.69
-6.04,48.69
-6.04,48.69
-6.02,48.69
-6.01,48.72
-6.02,48.69
-6.02,48.68
-6.03,48.72
-6.05,48.67
-6.04,48.69
-6.04,48.69
-6.04,48.69
-6.03,48.7
-6.04,48.69
-6.04,48.68
-6.02,48.68
-6.04,48.69
-6.04,48.69
-6.02,48.69
-6.03,48.72
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.02,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.68
-6.02,48.66
-6.02,48.68
-6.04,48.68
-6.04,48.68
-6.02,48.68
-6.02,48.68
-6.04,48.68
-6.04,48.68
-6.04,48.66
-6.04,48.69
-6.04,48.68
-6.04,48.66
-6.04,48.68
-6.03,48.69
-6.04,48.66
-6.04,48.66
-6.05,48.64
-6.04,48.66
-6.04,48.66
-6.04,48.66
-6.03,48.69
-6.04,48.66
-6.04,48.66
-6.03,48.7
-6.04,48.66
-6.04,48.66
-6.04,48.66
-6.05,48.64
-6.04,48.66
-6.04,48.66
-6.04,48.66
-6.04,48.66
-6.04,48.65
-6.03,48.69
-6.04,48.65
-6.04,48.65
-6.04,48.65
-6.03,48.67
-6.03,48.69
-6.04,48.66
-6.04,48.66
-6.03,48.67
-6.02,48.65
-6.04,48.65
-6.04,48.65
-6.04,48.65
-6.05,48.62
-6.03,48.69
-6.02,48.65
-6.04,48.65
-6.04,48.65
-6.02,48.65
-6.04,48.65
-6.03,48.67
-6.03,48.67
-6.03,48.67
-6.04,48.65
-6.02,48.65
-6.01,48.67
-6.02,48.65
-6.02,48.65
-6.04,48.63
-6.02,48.63
-6.04,48.61
-6.04,48.63
-6.05,48.61
-6.04,48.63
-6.05,48.61
-6.03,48.66
-6.04,48.63
-6.04,48.63
-6.05,48.59
-6.02,48.63
-6.04,48.63
-6.02,48.63
-6.03,48.66
-6.04,48.63
-6.03,48.66
-6.05,48.59
-6.04,48.62
-6.04,48.62
-6.04,48.62
-6.04,48.62
-6.01,48.66
-6.01,48.66
-6.05,48.59
-6.05,48.58
-6.01,48.64
-6.04,48.62
-6.02,48.62
-6.04,48.62
-6.03,48.64
-6.03,48.64
-6.04,48.6
-6.04,48.6
-6.04,48.62
-6.05,48.58
-6.02,48.62
-6.01,48.64
-6.03,48.63
-6.02,48.6
-6.03,48.64
-6.04,48.6
-6.05,48.58
-6.03,48.63
-6.03,48.64
-6.03,48.63
-6.02,48.6
-6.05,48.56
-6.04,48.6
-6.04,48.6
-6.04,48.6
-6.05,48.58
-6.04,48.59
-6.04,48.59
-6.04,48.6
-6.05,48.56
-6.04,48.59
-6.05,48.56
-6.05,48.56
-6.04,48.59
-6.05,48.56
-6.03,48.63
-6.04,48.59
-6.04,48.59
-6.04,48.59
-6.04,48.59
-6.02,48.59
-6.03,48.61
-6.04,48.57
-6.03,48.61
-6.03,48.6
-6.04,48.57
-6.04,48.57
-6.02,48.57
-6.04,48.59
-6.04,48.57
-6.04,48.55
-6.05,48.55
-6.03,48.6
-6.04,48.57
-6.02,48.57
-6.04,48.57
-6.02,48.57
-6.02,48.57
-6.04,48.56
-6.04,48.57
-6.02,48.57
-6.03,48.6
-6.02,48.56
-6.04,48.56
-6.01,48.58
-6.02,48.56
-6.04,48.56
-6.01,48.57
-6.03,48.58
-6.04,48.56
-6.02,48.56
-6.04,48.56
-6.04,48.56
-6.02,48.56
-6.04,48.56
-6.04,48.56
-6.04,48.56
-6.05,48.52
-6.03,48.57
-6.04,48.56
-6.04,48.56
-6.04,48.54
-6.02,48.54
-6.04,48.56
-6.04,48.54
-6.03,48.57
-6.01,48.58
-6.04,48.54
-6.03,48.57
-6.02,48.54
-6.04,48.54
-6.03,48.57
-6.04,48.54
-6.04,48.53
-6.02,48.54
-6.04,48.54
-6.02,48.54
-6.02,48.53
-6.02,48.53
-6.04,48.53
-6.04,48.51
-6.04,48.53
-6.04,48.53
-6.04,48.53
-6.02,48.51
-6.04,48.53
-6.04,48.53
-6.04,48.53
-6.03,48.54
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.53
-6.04,48.51
-6.04,48.53
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.5
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.51
-6.04,48.5
-6.03,48.52
-6.03,48.52
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.03,48.52
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.04,48.5
-6.05,48.46
-6.04,48.48
-6.04,48.48
-6.05,48.46
-6.02,48.48
-6.05,48.47
-6.03,48.51
-6.04,48.48
-6.01,48.51
-6.04,48.48
-6.02,48.48
-6.02,48.48
-6.04,48.48
-6.04,48.47
-6.04,48.47
-6.04,48.47
-6.04,48.48
-6.02,48.47
-6.04,48.47
-6.04,48.47
-6.02,48.47
-6.04,48.47
-6.04,48.47
-6.04,48.47
-6.03,48.49
-6.02,48.47
-6.02,48.47
-6.03,48.48
-6.03,48.48
-6.04,48.45
-6.04,48.47
-6.04,48.45
-6.02,48.47
-6.04,48.45
-6.04,48.45
-6.04,48.47
-6.04,48.45
-6.04,48.45
-6.04,48.45
-6.04,48.45
-6.02,48.44
-6.02,48.45
-6.04,48.45
-6.02,48.44
-6.04,48.44
-6.04,48.44
-6.04,48.44
-6.04,48.44
-6.02,48.44
-6.04,48.44
-6.04,48.42
-6.04,48.42
-6.05,48.42
-6.04,48.42
-6.04,48.44
-6.04,48.44
-6.04,48.44
-6.05,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.44
-6.04,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.42
-6.04,48.41
-6.03,48.43
-6.04,48.41
-6.04,48.41
-6.04,48.41
-6.04,48.42
-6.03,48.45
-6.05,48.39
-6.05,48.39
-6.04,48.41
-6.04,48.39
-6.04,48.41
-6.04,48.39
-6.02,48.41
-6.04,48.39
-6.01,48.44
-6.04,48.41
-6.04,48.41
-6.04,48.39
-6.04,48.39
-6.04,48.39
-6.04,48.39
-6.04,48.39
-6.04,48.39
-6.03,48.42
-6.03,48.42
-6.04,48.39
-6.04,48.38
-6.04,48.39
-6.02,48.38
-6.04,48.39
-6.05,48.36
-6.04,48.38
-6.04,48.38
-6.04,48.39
-6.04,48.38
-6.05,48.36
-6.04,48.36
-6.04,48.36
-6.03,48.4
-6.04,48.36
-6.04,48.38
-6.04,48.38
-6.04,48.36
-6.04,48.38
-6.04,48.36
-6.04,48.36
-6.04,48.36
-6.04,48.38
-6.04,48.36
-6.04,48.36
-6.04,48.36
-6.04,48.35
-6.03,48.39
-6.04,48.35
-6.04,48.36
-6.04,48.36
-6.04,48.35
-6.04,48.35
-6.04,48.36
-6.04,48.36
-6.04,48.35
-6.04,48.35
-6.04,48.36
-6.04,48.35
-6.04,48.35
-6.04,48.35
-6.03,48.37
-6.04,48.33
-6.04,48.33
-6.05,48.33
-6.05,48.33
-6.03,48.36
-6.04,48.35
-6.04,48.33
-6.04,48.33
-6.04,48.33
-6.04,48.35
-6.04,48.33
-6.05,48.33
-6.03,48.36
-6.04,48.33
-6.03,48.36
-6.04,48.33
-6.04,48.33
-6.04,48.33
-6.03,48.36
-6.03,48.36
-6.04,48.32
-6.03,48.34
-6.04,48.32
-6.03,48.34
-6.04,48.32
-6.04,48.34
-6.03,48.34
-6.04,48.31
-6.05,48.33
-6.05,48.3
-6.03,48.34
-6.04,48.32
-6.03,48.33
-6.04,48.31
-6.04,48.31
-6.04,48.31
-6.04,48.32
-6.03,48.33
-6.03,48.33
-6.04,48.32
-6.04,48.29
-6.03,48.33
-6.05,48.27
-6.04,48.29
-6.05,48.27
-6.04,48.29
-6.03,48.33
-6.04,48.29
-6.04,48.29
-6.04,48.29
-6.04,48.31
-6.05,48.29
-6.05,48.27
-6.04,48.29
-6.03,48.31
-6.04,48.29
-6.04,48.28
-6.04,48.28
-6.05,48.25
-6.04,48.28
-6.04,48.28
-6.04,48.26
-6.03,48.3
-6.04,48.28
-6.03,48.3
-6.04,48.26
-6.05,48.24
-6.03,48.3
-6.05,48.24
-6.04,48.26
-6.03,48.3
-6.03,48.3
-6.04,48.26
-6.04,48.26
-6.04,48.25
-6.04,48.26
-6.03,48.28
-6.04,48.25
-6.03,48.28
-6.05,48.24
-6.04,48.26
-6.04,48.25
-6.04,48.25
-6.03,48.27
-6.04,48.25
-6.04,48.26
-6.04,48.25
-6.04,48.23
-6.04,48.25
-6.04,48.25
-6.04,48.25
-6.04,48.23
-6.03,48.25
-6.04,48.23
-6.04,48.25
-6.04,48.25
-6.03,48.27
-6.04,48.23
-6.04,48.23
-6.04,48.25
-6.04,48.23
-6.03,48.25
-6.03,48.25
-6.04,48.23
-6.04,48.23
-6.04,48.23
-6.03,48.25
-6.03,48.24
-6.04,48.23
-6.04,48.23
-6.04,48.24
-6.04,48.22
-6.04,48.22
-6.03,48.24
-6.04,48.22
-6.03,48.24
-6.04,48.22
-6.04,48.22
-6.04,48.22
-6.04,48.22
-6.04,48.22
-6.03,48.22
-6.05,48.2
-6.04,48.2
-6.04,48.22
-6.04,48.2
-6.05,48.2
-6.04,48.2
-6.04,48.2
-6.04,48.2
-6.04,48.2
-6.05,48.18
-6.03,48.21
-6.03,48.21
-6.04,48.2
